Ticker,Company,Pattern,Start Date,End Date,Width,API Start Date,API End Date,Breakout Date,Have Data
CTX,CAPTORTX (CTX),double_bottom,2023-03-21,2023-03-27,6,2023-03-03,2023-04-14,4/12/2023,False
UNI,UNIBEP (UNI),inverted_triangle,2023-03-24,2023-04-04,11,2023-02-19,2023-05-07,4/12/2023,False
UNI,UNIBEP (UNI),double_bottom,2023-03-20,2023-03-31,11,2023-02-15,2023-05-03,4/12/2023,False
,WIG-NRCHOM,rising_wedge,2023-02-25,2023-03-23,26,2022-12-09,2023-06-09,4/12/2023,False
WIGDIV,WIGDIV,double_top,2023-01-15,2023-01-25,10,2022-12-16,2023-02-24,4/12/2023,False
UNT,UNIMOT (UNT),rising_wedge,2023-03-23,2023-04-07,15,2023-02-06,2023-05-22,4/12/2023,False
,WIG-NRCHOM,ascending_channel,2023-02-22,2023-03-23,29,2022-11-27,2023-06-18,4/12/2023,False
LPP,LPP,downtrend,2023-02-20,2023-04-03,42,2022-10-17,2023-08-07,,False
,WIG-GORNIC,downtrend,2023-02-20,2023-04-03,42,2022-10-17,2023-08-07,,False
,WIG-ODZIEZ,resistance,2023-03-01,2023-04-06,36,2022-11-13,2023-07-23,,False
MON,MONNARI (MON),double_top,2023-01-09,2023-04-04,85,2022-04-29,2023-12-15,,False
TEN,TSGAMES (TEN),rising_wedge,2022-11-09,2022-12-29,50,2022-06-12,2023-05-28,4/11/2023,False
MRB,MIRBUD (MRB),double_top,2023-02-08,2023-03-07,27,2022-11-19,2023-05-27,4/11/2023,False
DAD,DADELO (DAD),rising_wedge,2022-10-28,2022-12-22,55,2022-05-16,2023-06-05,4/11/2023,False
WLT,WIELTON (WLT),double_top,2022-12-07,2022-12-15,8,2022-11-13,2023-01-08,4/11/2023,False
EAH,ESOTIQ (EAH),flag,2023-01-08,2023-03-14,65,2022-06-27,2023-09-25,4/11/2023,False
B24,BRAND24 (B24),double_top,2023-01-26,2023-02-06,11,2022-12-24,2023-03-11,4/11/2023,False
,WIG-BUDOW,rising_wedge,2022-11-21,2022-12-29,38,2022-07-30,2023-04-22,4/11/2023,False
ACT,ACTION (ACT),double_top,2023-03-13,2023-03-23,10,2023-02-11,2023-04-22,,False
11B,11BIT (11B),rising_wedge,2022-12-23,2023-03-08,75,2022-05-12,2023-10-19,,False
APT,APATOR (APT),triangle,2022-12-31,2023-02-28,59,2022-07-07,2023-08-24,4/11/2023,False
SWIG80,SWIG80,double_top,2023-03-17,2023-04-06,20,2023-01-16,2023-06-05,,False
,WIG-BUDOW,double_top,2022-12-24,2023-01-13,20,2022-10-25,2023-03-14,4/11/2023,False
EAH,ESOTIQ (EAH),descending_triangle,2023-02-03,2023-03-14,39,2022-10-09,2023-07-09,4/11/2023,False
,WIG-BUDOW,double_top,2023-01-23,2023-02-06,14,2022-12-12,2023-03-20,4/11/2023,False
,WIG-BUDOW,h&s_top,2023-01-21,2023-02-27,37,2022-10-02,2023-06-18,4/11/2023,False
,WIG-NRCHOM,double_top,2023-01-18,2023-02-06,19,2022-11-22,2023-04-04,4/11/2023,False
EAH,ESOTIQ (EAH),flat_base,2023-02-02,2023-03-01,27,2022-11-13,2023-05-21,4/11/2023,False
,WIG-BUDOW,h&s_top,2023-01-13,2023-01-25,12,2022-12-08,2023-03-02,4/11/2023,False
,WIG-BUDOW,double_top,2023-01-19,2023-01-25,6,2023-01-01,2023-02-12,4/11/2023,False
CCC,CCC,double_bottom,2023-02-28,2023-03-17,17,2023-01-08,2023-05-07,4/11/2023,False
CCC,CCC,inverted_triangle,2023-03-03,2023-03-22,19,2023-01-05,2023-05-18,4/11/2023,False
INK,INSTALKRK (INK),triangle,2023-01-20,2023-02-14,25,2022-11-06,2023-04-30,4/11/2023,False
APT,APATOR (APT),rising_wedge,2023-01-31,2023-03-02,30,2022-11-02,2023-05-31,4/11/2023,False
TRK,TRAKCJA (TRK),descending_triangle,2023-03-17,2023-03-29,12,2023-02-09,2023-05-04,4/11/2023,False
SWIG80,SWIG80,double_top,2023-02-13,2023-02-22,9,2023-01-17,2023-03-21,4/11/2023,False
VRG,VRG,flat_base,2023-01-18,2023-02-16,29,2022-10-23,2023-05-14,4/11/2023,False
,WIG-NRCHOM,ascending_channel,2023-02-01,2023-03-16,43,2022-09-25,2023-07-23,4/11/2023,False
ABS,ASSECOBS (ABS),uptrend,2023-01-26,2023-04-03,67,2022-07-09,2023-10-21,,False
ABS,ASSECOBS (ABS),uptrend,2022-12-25,2023-02-28,65,2022-06-13,2023-09-11,,False
MBK,MBANK (MBK),resistance,2023-02-25,2023-04-05,39,2022-10-31,2023-07-31,,False
APT,APATOR (APT),ascending_triangle,2023-02-05,2023-03-09,32,2022-11-01,2023-06-13,4/6/2023,False
ABE,ABPL (ABE),uptrend,2022-11-16,2023-03-03,107,2021-12-30,2024-01-18,,False
BML,BIOMEDLUB (BML),downtrend,2023-01-27,2023-03-09,41,2022-09-26,2023-07-10,,False
BML,BIOMEDLUB (BML),downtrend,2023-01-04,2023-04-05,91,2022-04-06,2024-01-03,,False
DNP,DINOPL (DNP),uptrend,2022-12-15,2023-03-31,106,2022-01-31,2024-02-12,,False
MIL,MILLENNIUM (MIL),downtrend,2023-02-11,2023-04-04,52,2022-09-08,2023-09-07,,False
TOR,TORPOL (TOR),uptrend,2022-12-17,2023-01-31,45,2022-08-04,2023-06-15,,False
,WIG-ENERG,downtrend,2023-02-11,2023-03-31,48,2022-09-20,2023-08-22,,False
AMC,AMICA (AMC),vertical_run_up,2023-01-01,2023-01-11,10,2022-12-02,2023-02-10,,False
ALG,AIGAMES (ALG),double_bottom,2023-01-31,2023-03-28,56,2022-08-16,2023-09-12,,False
11B,11BIT (11B),pennant,2023-02-25,2023-03-30,33,2022-11-18,2023-07-07,4/5/2023,False
VRC,VERCOM (VRC),ascending_triangle,2023-01-29,2023-02-13,15,2022-12-15,2023-03-30,4/5/2023,False
11B,11BIT (11B),triangle,2023-03-13,2023-03-30,17,2023-01-21,2023-05-20,4/5/2023,False
GPW,GPW,falling_wedge,2023-03-08,2023-03-22,14,2023-01-25,2023-05-03,,False
11B,11BIT (11B),double_top,2023-03-15,2023-03-30,15,2023-01-29,2023-05-14,4/5/2023,False
,WIG-UKRAIN,descending_triangle,2023-03-25,2023-04-03,9,2023-02-26,2023-04-30,4/5/2023,False
LVC,LIVECHAT (LVC),uptrend,2023-01-31,2023-04-04,63,2022-07-26,2023-10-10,,False
VRG,VRG,resistance,2023-01-20,2023-02-20,31,2022-10-19,2023-05-24,,False
VRG,VRG,resistance,2023-01-04,2023-01-25,21,2022-11-02,2023-03-29,,False
VRG,VRG,downtrend,2023-01-06,2023-03-22,75,2022-05-26,2023-11-02,,False
EUR,EUROCASH (EUR),double_top,2023-01-18,2023-02-10,23,2022-11-10,2023-04-20,4/4/2023,False
EUR,EUROCASH (EUR),double_top,2023-02-17,2023-03-07,18,2022-12-25,2023-04-30,4/4/2023,False
EUR,EUROCASH (EUR),h&s_top,2023-02-03,2023-03-07,32,2022-10-30,2023-06-11,4/4/2023,False
FMF,FAMUR (FMF),double_top,2023-03-19,2023-04-04,16,2023-01-30,2023-05-22,,False
RNK,RANKPROGR (RNK),rising_wedge,2023-03-10,2023-03-27,17,2023-01-18,2023-05-17,,False
ANR,ANSWEAR (ANR),triangle,2023-02-03,2023-03-22,47,2022-09-15,2023-08-10,4/4/2023,False
EAH,ESOTIQ (EAH),descending_channel,2023-01-27,2023-03-14,46,2022-09-11,2023-07-30,4/4/2023,False
ANR,ANSWEAR (ANR),inverted_triangle,2023-03-10,2023-03-22,12,2023-02-02,2023-04-27,4/4/2023,False
TRK,TRAKCJA (TRK),double_bottom,2023-02-25,2023-03-17,20,2022-12-27,2023-05-16,,False
ECH,ECHO (ECH),inverted_triangle,2023-02-20,2023-03-29,37,2022-11-01,2023-07-18,4/4/2023,False
ECH,ECHO (ECH),rising_wedge,2023-02-20,2023-03-29,37,2022-11-01,2023-07-18,4/4/2023,False
ECH,ECHO (ECH),ascending_triangle,2023-02-15,2023-03-29,42,2022-10-12,2023-08-02,4/4/2023,False
ATD,ATENDE (ATD),falling_wedge,2023-03-09,2023-03-24,15,2023-01-23,2023-05-08,4/4/2023,False
CIE,CIECH (CIE),uptrend,2022-12-07,2023-03-23,106,2022-01-23,2024-02-04,,False
VTL,VISTAL (VTL),downtrend,2023-02-21,2023-04-03,41,2022-10-21,2023-08-04,,False
SGN,SYGNITY (SGN),rising_wedge,2022-12-01,2023-03-06,95,2022-02-19,2023-12-16,,False
EAH,ESOTIQ (EAH),rising_wedge,2022-11-22,2023-02-07,77,2022-04-05,2023-09-26,,False
EAH,ESOTIQ (EAH),vertical_run_up,2022-12-31,2023-01-09,9,2022-12-04,2023-02-05,,False
EAH,ESOTIQ (EAH),rising_wedge,2022-11-21,2023-01-19,59,2022-05-28,2023-07-15,,False
SGN,SYGNITY (SGN),vertical_run_up,2023-02-17,2023-02-27,10,2023-01-18,2023-03-29,,False
ATC,ARCTIC (ATC),rising_wedge,2023-01-06,2023-01-18,12,2022-12-01,2023-02-23,4/3/2023,False
ATC,ARCTIC (ATC),rising_wedge,2023-01-14,2023-02-02,19,2022-11-18,2023-03-31,4/3/2023,False
CMR,COMARCH (CMR),descending_channel,2023-02-06,2023-03-21,43,2022-09-30,2023-07-28,4/3/2023,False
ECH,ECHO (ECH),double_bottom,2023-02-23,2023-03-21,26,2022-12-07,2023-06-07,4/3/2023,False
ECH,ECHO (ECH),double_bottom,2023-02-13,2023-03-21,36,2022-10-28,2023-07-07,4/3/2023,False
AMB,AMBRA (AMB),ascending_channel,2023-03-15,2023-03-30,15,2023-01-29,2023-05-14,,False
ECH,ECHO (ECH),rising_wedge,2023-02-16,2023-03-17,29,2022-11-21,2023-06-12,4/3/2023,False
EAH,ESOTIQ (EAH),falling_wedge,2023-01-27,2023-03-14,46,2022-09-11,2023-07-30,4/3/2023,False
SWIG80,SWIG80,ascending_triangle,2023-02-03,2023-03-02,27,2022-11-14,2023-05-22,4/3/2023,False
BIO,BIOTON (BIO),support,2022-12-25,2023-04-03,99,2022-03-03,2024-01-25,,False
EAH,ESOTIQ (EAH),downtrend,2023-01-25,2023-03-07,41,2022-09-24,2023-07-08,,False
GPW,GPW,uptrend,2022-12-29,2023-03-27,88,2022-04-09,2023-12-16,,False
OPN,OPONEO.PL (OPN),uptrend,2022-12-24,2023-03-14,80,2022-04-28,2023-11-09,,False
CRJ,CREEPYJAR (CRJ),rising_wedge,2022-11-26,2023-02-14,80,2022-03-31,2023-10-12,,False
SNK,SANOK (SNK),rising_wedge,2022-10-17,2022-11-21,35,2022-07-04,2023-03-06,3/31/2023,False
CIE,CIECH (CIE),double_top,2023-01-28,2023-02-10,13,2022-12-20,2023-03-21,3/31/2023,False
SWIG80,SWIG80,rising_wedge,2022-11-22,2023-03-17,115,2021-12-12,2024-02-25,,False
SWIG80,SWIG80,rising_wedge,2022-11-30,2023-03-17,107,2022-01-13,2024-02-01,,False
GTN,GETIN (GTN),flat_base,2023-02-19,2023-03-29,38,2022-10-28,2023-07-21,3/31/2023,False
,WIG-NRCHOM,rising_wedge,2022-11-21,2023-01-20,60,2022-05-25,2023-07-19,3/31/2023,False
CIE,CIECH (CIE),pennant,2023-02-09,2023-03-10,29,2022-11-14,2023-06-05,3/31/2023,False
BMC,BUMECH (BMC),double_bottom,2023-03-18,2023-03-24,6,2023-02-28,2023-04-11,3/31/2023,False
U2K,UNIMA (U2K),falling_wedge,2023-02-06,2023-03-01,23,2022-11-29,2023-05-09,3/31/2023,False
GTN,GETIN (GTN),triangle,2023-03-06,2023-03-20,14,2023-01-23,2023-05-01,3/31/2023,False
GTN,GETIN (GTN),pennant,2023-02-28,2023-03-20,20,2022-12-30,2023-05-19,3/31/2023,False
OBL,ORZBIALY (OBL),double_bottom,2023-03-24,2023-03-30,6,2023-03-06,2023-04-17,3/31/2023,False
CMR,COMARCH (CMR),descending_channel,2023-02-26,2023-03-21,23,2022-12-19,2023-05-29,3/31/2023,False
CIE,CIECH (CIE),rising_wedge,2023-02-23,2023-03-21,26,2022-12-07,2023-06-07,3/31/2023,False
CMR,COMARCH (CMR),descending_channel,2023-02-05,2023-03-09,32,2022-11-01,2023-06-13,3/31/2023,False
CRJ,CREEPYJAR (CRJ),uptrend,2022-12-01,2023-02-14,75,2022-04-20,2023-09-27,,False
GTN,GETIN (GTN),resistance,2023-02-19,2023-03-29,38,2022-10-28,2023-07-21,,False
GTN,GETIN (GTN),downtrend,2023-02-10,2023-03-27,45,2022-09-28,2023-08-09,,False
ICE,MEDINICE (ICE),downtrend,2023-02-11,2023-03-27,44,2022-10-02,2023-08-06,,False
OBL,ORZBIALY (OBL),downtrend,2023-02-18,2023-03-30,40,2022-10-21,2023-07-28,,False
PGM,PMPG (PGM),downtrend,2022-11-27,2023-01-12,46,2022-07-12,2023-05-30,,False
,WIG-CHEMIA,downtrend,2023-02-11,2023-03-31,48,2022-09-20,2023-08-22,,False
AGO,AGORA (AGO),rising_wedge,2022-12-17,2023-01-23,37,2022-08-28,2023-05-14,3/30/2023,False
CMR,COMARCH (CMR),falling_wedge,2023-02-16,2023-03-27,39,2022-10-22,2023-07-22,,False
EUR,EUROCASH (EUR),double_top,2023-01-14,2023-01-23,9,2022-12-18,2023-02-19,3/30/2023,False
KGH,KGHM (KGH),falling_wedge,2023-02-14,2023-03-14,28,2022-11-22,2023-06-06,,False
CMR,COMARCH (CMR),falling_wedge,2023-03-04,2023-03-27,23,2022-12-25,2023-06-04,,False
ELT,ELEKTROTI (ELT),double_top,2023-03-02,2023-03-08,6,2023-02-12,2023-03-26,3/30/2023,False
SLV,SELVITA (SLV),rising_wedge,2022-12-07,2023-01-13,37,2022-08-18,2023-05-04,3/30/2023,False
ALE,ALLEGRO (ALE),double_bottom,2023-03-15,2023-03-24,9,2023-02-16,2023-04-20,3/30/2023,False
ALG,AIGAMES (ALG),descending_triangle,2023-02-15,2023-03-14,27,2022-11-26,2023-06-03,3/30/2023,False
CIE,CIECH (CIE),rising_wedge,2023-02-23,2023-03-21,26,2022-12-07,2023-06-07,3/30/2023,False
SLV,SELVITA (SLV),rising_wedge,2022-12-08,2023-01-11,34,2022-08-28,2023-04-23,3/30/2023,False
EEX,EKOEXPORT (EEX),uptrend,2022-12-10,2023-03-30,110,2022-01-14,2024-02-23,,False
VIN,VINDEXUS (VIN),support,2023-01-02,2023-03-30,87,2022-04-16,2023-12-16,,False
ABS,ASSECOBS (ABS),double_top,2023-02-18,2023-03-09,19,2022-12-23,2023-05-05,,False
1AT,ATAL (1AT),rising_wedge,2022-11-16,2023-01-02,47,2022-06-28,2023-05-23,3/29/2023,False
ENA,ENEA (ENA),double_top,2023-01-08,2023-01-19,11,2022-12-06,2023-02-21,,False
ATR,ATREM (ATR),double_top,2023-02-08,2023-02-23,15,2022-12-25,2023-04-09,3/29/2023,False
TEN,TSGAMES (TEN),vertical_run_up,2023-01-04,2023-01-11,7,2022-12-14,2023-02-01,3/29/2023,False
JSW,JSW,triangle,2023-03-17,2023-03-30,13,2023-02-06,2023-05-08,,False
EUR,EUROCASH (EUR),rising_wedge,2022-11-13,2022-12-19,36,2022-07-28,2023-04-06,3/29/2023,False
CDR,CDPROJEKT (CDR),rising_wedge,2022-10-15,2022-11-03,19,2022-08-19,2022-12-30,3/29/2023,False
FMF,FAMUR (FMF),rising_wedge,2023-01-17,2023-03-29,71,2022-06-18,2023-10-28,,False
1AT,ATAL (1AT),double_top,2023-01-23,2023-02-10,18,2022-11-30,2023-04-05,3/29/2023,False
EUR,EUROCASH (EUR),double_top,2022-12-07,2022-12-14,7,2022-11-16,2023-01-04,3/29/2023,False
TEN,TSGAMES (TEN),double_bottom,2023-03-17,2023-03-27,10,2023-02-15,2023-04-26,3/29/2023,False
TPE,TAURONPE (TPE),double_bottom,2023-02-21,2023-03-06,13,2023-01-13,2023-04-14,3/29/2023,False
ULG,ULTGAMES (ULG),descending_triangle,2022-10-01,2022-10-12,11,2022-08-29,2022-11-14,3/29/2023,False
PCF,PCFGROUP (PCF),falling_wedge,2023-02-02,2023-02-16,14,2022-12-22,2023-03-30,3/29/2023,False
XTB,XTB,double_top,2023-02-25,2023-03-06,9,2023-01-29,2023-04-02,,False
TPE,TAURONPE (TPE),falling_wedge,2023-02-28,2023-03-14,14,2023-01-17,2023-04-25,3/29/2023,False
PCF,PCFGROUP (PCF),double_bottom,2023-02-22,2023-03-14,20,2022-12-24,2023-05-13,3/29/2023,False
ULG,ULTGAMES (ULG),inverted_triangle,2023-01-17,2023-02-02,16,2022-11-30,2023-03-22,3/29/2023,False
ULG,ULTGAMES (ULG),falling_wedge,2023-02-17,2023-03-06,17,2022-12-28,2023-04-26,3/29/2023,False
PCF,PCFGROUP (PCF),double_bottom,2023-02-05,2023-02-15,10,2023-01-06,2023-03-17,3/29/2023,False
PCF,PCFGROUP (PCF),descending_channel,2023-02-13,2023-03-14,29,2022-11-18,2023-06-09,3/29/2023,False
ETFBM40TR,ETFBM40TR,h&s_top,2023-01-27,2023-03-02,34,2022-10-17,2023-06-12,,False
ALG,AIGAMES (ALG),support,2023-02-15,2023-03-14,27,2022-11-26,2023-06-03,,False
APT,APATOR (APT),downtrend,2022-12-22,2023-02-28,68,2022-06-01,2023-09-20,,False
ETFBM40TR,ETFBM40TR,uptrend,2022-12-19,2023-03-17,88,2022-03-30,2023-12-06,,False
FMF,FAMUR (FMF),uptrend,2023-01-19,2023-03-29,69,2022-06-26,2023-10-22,,False
MLS,MLSYSTEM (MLS),uptrend,2022-12-06,2023-03-24,108,2022-01-16,2024-02-11,,False
,WIG-LEKI,support,2022-12-04,2023-03-29,115,2021-12-24,2024-03-08,,False
EEX,EKOEXPORT (EEX),vertical_run_up,2023-01-14,2023-01-17,3,2023-01-05,2023-01-26,,False
COG,COGNOR (COG),vertical_run_up,2023-01-20,2023-01-30,10,2022-12-21,2023-03-01,3/28/2023,False
ANR,ANSWEAR (ANR),rising_wedge,2022-11-16,2023-02-06,82,2022-03-15,2023-10-10,,False
COG,COGNOR (COG),double_top,2023-02-05,2023-02-21,16,2022-12-19,2023-04-10,3/28/2023,False
LWB,BOGDANKA (LWB),vertical_run_up,2022-12-29,2023-01-02,4,2022-12-17,2023-01-14,,False
AMC,AMICA (AMC),rising_wedge,2022-11-22,2023-03-17,115,2021-12-12,2024-02-25,,False
ICE,MEDINICE (ICE),vertical_run_up,2023-01-14,2023-01-18,4,2023-01-02,2023-01-30,,False
PEN,PHOTON (PEN),rising_wedge,2022-11-22,2023-02-02,72,2022-04-20,2023-09-06,,False
VVD,VIVID (VVD),triangle,2023-02-19,2023-03-15,24,2022-12-09,2023-05-26,,False
VVD,VIVID (VVD),falling_wedge,2023-02-21,2023-03-10,17,2023-01-01,2023-04-30,,False
,WIG-LEKI,flat_base,2022-10-24,2023-01-13,81,2022-02-23,2023-09-13,,False
BML,BIOMEDLUB (BML),descending_triangle,2023-01-19,2023-02-28,40,2022-09-21,2023-06-28,3/28/2023,False
PEN,PHOTON (PEN),rising_wedge,2022-12-11,2023-01-05,25,2022-09-27,2023-03-21,3/28/2023,False
ANR,ANSWEAR (ANR),rising_wedge,2023-02-28,2023-03-17,17,2023-01-08,2023-05-07,3/28/2023,False
INK,INSTALKRK (INK),triangle,2023-01-27,2023-03-08,40,2022-09-29,2023-07-06,3/28/2023,False
ANR,ANSWEAR (ANR),ascending_triangle,2023-02-28,2023-03-17,17,2023-01-08,2023-05-07,3/28/2023,False
INK,INSTALKRK (INK),triangle,2023-02-06,2023-03-10,32,2022-11-02,2023-06-14,3/28/2023,False
INK,INSTALKRK (INK),descending_triangle,2023-01-20,2023-02-14,25,2022-11-06,2023-04-30,3/28/2023,False
ANR,ANSWEAR (ANR),double_bottom,2023-02-28,2023-03-14,14,2023-01-17,2023-04-25,3/28/2023,False
ANR,ANSWEAR (ANR),ascending_channel,2023-02-28,2023-03-15,15,2023-01-14,2023-04-29,3/28/2023,False
AMC,AMICA (AMC),uptrend,2022-11-22,2023-03-17,115,2021-12-12,2024-02-25,,False
LWB,BOGDANKA (LWB),support,2022-12-26,2023-03-24,88,2022-04-06,2023-12-13,,False
ECH,ECHO (ECH),support,2023-02-15,2023-03-28,41,2022-10-15,2023-07-29,,False
VVD,VIVID (VVD),support,2023-01-16,2023-02-15,30,2022-10-18,2023-05-16,,False
VVD,VIVID (VVD),support,2023-01-23,2023-03-07,43,2022-09-16,2023-07-14,,False
ANR,ANSWEAR (ANR),rising_wedge,2022-11-30,2023-02-06,68,2022-05-10,2023-08-29,,False
ZRE,ZREMB (ZRE),rising_wedge,2023-01-21,2023-03-16,54,2022-08-12,2023-08-25,3/27/2023,False
PXM,POLIMEXMS (PXM),double_top,2022-12-21,2023-01-06,16,2022-11-03,2023-02-23,,False
TIM,TIM,double_top,2023-01-17,2023-01-30,13,2022-12-09,2023-03-10,3/27/2023,False
ASB,ASBIS (ASB),double_top,2023-03-16,2023-03-22,6,2023-02-26,2023-04-09,,False
CIG,CIGAMES (CIG),rising_wedge,2023-01-12,2023-02-14,33,2022-10-05,2023-05-24,3/27/2023,False
ASB,ASBIS (ASB),rising_wedge,2023-02-10,2023-02-24,14,2022-12-30,2023-04-07,3/27/2023,False
TIM,TIM,double_top,2023-02-10,2023-03-01,19,2022-12-15,2023-04-27,3/27/2023,False
RVU,RYVU (RVU),double_top,2023-03-10,2023-03-22,12,2023-02-02,2023-04-27,,False
BML,BIOMEDLUB (BML),triangle,2023-01-17,2023-02-24,38,2022-09-25,2023-06-18,3/27/2023,False
ULG,ULTGAMES (ULG),rising_wedge,2023-01-16,2023-02-06,21,2022-11-14,2023-04-10,3/27/2023,False
CRM,CORMAY (CRM),falling_wedge,2023-02-03,2023-02-28,25,2022-11-20,2023-05-14,3/27/2023,False
BML,BIOMEDLUB (BML),falling_wedge,2023-01-27,2023-03-09,41,2022-09-26,2023-07-10,3/27/2023,False
ENA,ENEA (ENA),ascending_triangle,2023-02-15,2023-03-10,23,2022-12-08,2023-05-18,,False
SKH,SKARBIEC (SKH),double_top,2023-01-12,2023-01-19,7,2022-12-22,2023-02-09,3/27/2023,False
MSW,MOSTALWAR (MSW),pennant,2023-01-20,2023-02-07,18,2022-11-27,2023-04-02,3/27/2023,False
ANR,ANSWEAR (ANR),triangle,2023-02-28,2023-03-14,14,2023-01-17,2023-04-25,3/27/2023,False
CRM,CORMAY (CRM),descending_channel,2023-01-31,2023-02-28,28,2022-11-08,2023-05-23,3/27/2023,False
ENA,ENEA (ENA),support,2023-02-15,2023-03-09,22,2022-12-11,2023-05-14,,False
GTN,GETIN (GTN),downtrend,2023-01-20,2023-03-03,42,2022-09-16,2023-07-07,,False
MSZ,MOSTALZAB (MSZ),uptrend,2023-02-11,2023-03-23,40,2022-10-14,2023-07-21,,False
ZRE,ZREMB (ZRE),vertical_run_up,2023-02-09,2023-02-16,7,2023-01-19,2023-03-09,3/24/2023,False
BML,BIOMEDLUB (BML),double_bottom,2023-01-15,2023-03-17,61,2022-07-16,2023-09-16,,False
ALR,ALIOR (ALR),vertical_run_up,2022-12-31,2023-01-11,11,2022-11-28,2023-02-13,,False
ZAP,PULAWY (ZAP),rising_wedge,2023-01-10,2023-02-08,29,2022-10-15,2023-05-06,3/24/2023,False
MWIG40,MWIG40,rising_wedge,2022-11-28,2023-01-12,45,2022-07-16,2023-05-27,,False
KER,KERNEL (KER),ascending_triangle,2023-01-17,2023-02-14,28,2022-10-25,2023-05-09,,False
KTY,KETY (KTY),inverted_triangle,2023-02-21,2023-03-14,21,2022-12-20,2023-05-16,3/24/2023,False
TRK,TRAKCJA (TRK),triangle,2023-02-18,2023-03-08,18,2022-12-26,2023-05-01,3/24/2023,False
SNK,SANOK (SNK),double_bottom,2023-03-15,2023-03-21,6,2023-02-25,2023-04-08,3/24/2023,False
ULG,ULTGAMES (ULG),triangle,2023-02-11,2023-02-28,17,2022-12-22,2023-04-20,3/24/2023,False
WIGTECH,WIGTECH,triangle,2023-02-13,2023-03-03,18,2022-12-21,2023-04-26,3/24/2023,False
ETFBWTECH,ETFBWTECH,falling_wedge,2023-03-08,2023-03-24,16,2023-01-19,2023-05-11,,False
WIGTECH,WIGTECH,falling_wedge,2023-03-08,2023-03-22,14,2023-01-25,2023-05-03,,False
WIGTECH,WIGTECH,rising_wedge,2023-02-01,2023-03-10,37,2022-10-13,2023-06-29,3/24/2023,False
ETFBWTECH,ETFBWTECH,double_top,2023-01-28,2023-02-06,9,2023-01-01,2023-03-05,,False
ETFBWTECH,ETFBWTECH,inverted_triangle,2023-01-19,2023-02-06,18,2022-11-26,2023-04-01,,False
WIGTECH,WIGTECH,ascending_channel,2023-02-05,2023-03-10,33,2022-10-29,2023-06-17,3/24/2023,False
ETFBWTECH,ETFBWTECH,rising_wedge,2023-02-02,2023-02-14,12,2022-12-28,2023-03-22,3/24/2023,False
WIGTECH,WIGTECH,double_top,2023-01-28,2023-02-06,9,2023-01-01,2023-03-05,,False
ETFBWTECH,ETFBWTECH,double_top,2023-01-15,2023-01-25,10,2022-12-16,2023-02-24,,False
ATC,ARCTIC (ATC),uptrend,2022-12-28,2023-03-21,83,2022-04-23,2023-11-25,,False
ETFBWTECH,ETFBWTECH,support,2023-02-06,2023-03-21,43,2022-09-30,2023-07-28,,False
LEN,LENA (LEN),uptrend,2023-01-22,2023-03-23,60,2022-07-26,2023-09-19,,False
LEN,LENA (LEN),uptrend,2022-11-06,2023-02-27,113,2021-12-02,2024-02-01,,False
RVU,RYVU (RVU),uptrend,2022-12-24,2023-03-17,83,2022-04-19,2023-11-21,,False
,WIG-NRCHOM,uptrend,2022-12-09,2023-03-21,102,2022-02-06,2024-01-21,,False
WIGTECH,WIGTECH,support,2023-02-06,2023-03-21,43,2022-09-30,2023-07-28,,False
RFK,RAFAKO (RFK),rising_wedge,2023-01-26,2023-03-03,36,2022-10-10,2023-06-19,,False
PCR,PCCROKITA (PCR),pennant,2023-01-14,2023-03-17,62,2022-07-12,2023-09-19,3/23/2023,False
ZAP,PULAWY (ZAP),rising_wedge,2022-11-17,2023-03-17,120,2021-11-22,2024-03-11,,False
CDR,CDPROJEKT (CDR),falling_wedge,2023-02-11,2023-03-02,19,2022-12-16,2023-04-28,3/23/2023,False
,WIG-LEKI,rising_wedge,2022-11-30,2023-03-21,111,2022-01-01,2024-02-17,,False
PCR,PCCROKITA (PCR),double_top,2023-01-27,2023-02-10,14,2022-12-16,2023-03-24,3/23/2023,False
CMR,COMARCH (CMR),falling_wedge,2022-12-24,2023-02-09,47,2022-08-05,2023-06-30,3/23/2023,False
CDR,CDPROJEKT (CDR),falling_wedge,2023-02-14,2023-02-24,10,2023-01-15,2023-03-26,,False
AMB,AMBRA (AMB),rising_wedge,2023-02-10,2023-03-09,27,2022-11-21,2023-05-29,3/23/2023,False
DAD,DADELO (DAD),double_top,2023-01-30,2023-02-06,7,2023-01-09,2023-02-27,3/23/2023,False
,WIG-NRCHOM,uptrend,2023-01-09,2023-03-23,73,2022-06-04,2023-10-28,,False
SEN,SERINUS (SEN),double_bottom,2023-01-20,2023-03-17,56,2022-08-05,2023-09-01,,False
CRJ,CREEPYJAR (CRJ),rising_wedge,2022-11-07,2022-12-06,29,2022-08-12,2023-03-03,3/22/2023,False
CRJ,CREEPYJAR (CRJ),double_top,2022-12-14,2023-01-05,22,2022-10-09,2023-03-12,3/22/2023,False
CRJ,CREEPYJAR (CRJ),rising_wedge,2022-10-21,2022-12-30,70,2022-03-25,2023-07-28,3/22/2023,False
BRA,BRASTER (BRA),double_bottom,2023-03-12,2023-03-21,9,2023-02-13,2023-04-17,,False
CDR,CDPROJEKT (CDR),triangle,2022-12-24,2023-01-25,32,2022-09-19,2023-05-01,3/22/2023,False
